Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,stateNumber,posENU.x,posENU.y,posENU.z,rpyDeg.x,rpyDeg.y,rpyDeg.z,desiredPoint.x,desiredPoint.y,desiredPoint.z
2023,11,14,15,05,15,118,0.300945,0,0,-0.557206,-0.175689,-1.00414,0,-0.40107,27.1582,0,0,0
2023,11,14,15,05,15,138,0.320943,0,0,-0.557206,-0.175689,-1.00414,0,-0.40107,27.1582,0,0,0
2023,11,14,15,05,15,158,0.340912,0,0,-0.548369,-0.18181,-1.00406,0,-0.40107,27.1582,0,0,0
2023,11,14,15,05,15,178,0.360915,0,0,-0.548369,-0.18181,-1.00406,0,-0.40107,27.2155,0,0,0
2023,11,14,15,05,15,198,0.380905,0,0,-0.540064,-0.18871,-1.00396,0,-0.40107,27.2155,0,0,0
2023,11,14,15,05,15,218,0.400915,0,0,-0.540064,-0.18871,-1.00396,0,-0.40107,27.2155,0,0,0
2023,11,14,15,05,15,238,0.420906,0,0,-0.540064,-0.18871,-1.00396,0,-0.40107,27.2155,0,0,0
2023,11,14,15,05,15,258,0.440922,0,0,-0.526742,-0.197347,-1.00385,0,-0.40107,27.2155,0,0,0
2023,11,14,15,05,15,278,0.460918,0,0,-0.526742,-0.197347,-1.00385,0,-0.40107,27.2155,0,0,0
2023,11,14,15,05,15,298,0.480919,0,0,-0.514486,-0.206899,-1.00375,0,-0.40107,27.2155,0,0,0
2023,11,14,15,05,15,318,0.500908,0,0,-0.510941,-0.20945,-1.00371,0,-0.40107,27.2155,0,0,0
2023,11,14,15,05,15,338,0.520931,0,0,-0.510941,-0.20945,-1.00371,0,-0.40107,27.2155,0,0,0
2023,11,14,15,05,15,358,0.540907,0,0,-0.510941,-0.20945,-1.00371,0,-0.40107,27.2155,0,0,0
2023,11,14,15,05,15,378,0.560907,0,0,-0.504128,-0.215821,-1.00364,0,-0.40107,27.2155,0,0,0
2023,11,14,15,05,15,398,0.580904,0,0,-0.504128,-0.215821,-1.00364,0,-0.40107,27.2155,0,0,0
2023,11,14,15,05,15,418,0.600916,0,0,-0.496717,-0.221295,-1.00358,0,-0.40107,27.2155,0,0,0
2023,11,14,15,05,15,438,0.620906,0,0,-0.496717,-0.221295,-1.00358,0,-0.40107,27.2155,0,0,0
2023,11,14,15,05,15,458,0.640921,0,0,-0.606115,-0.145751,-1.00455,0,-0.40107,27.2155,0,0,0
2023,11,14,15,05,15,478,0.660897,0,0,-0.606115,-0.145751,-1.00455,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,498,0.680912,0,0,-0.595962,-0.154429,-1.00447,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,518,0.700908,0,0,-0.595962,-0.154429,-1.00447,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,538,0.720922,0,0,-0.595962,-0.154429,-1.00447,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,558,0.740905,0,0,-0.581382,-0.164455,-1.00433,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,578,0.760915,0,0,-0.581382,-0.164455,-1.00433,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,598,0.780907,0,0,-0.683834,-0.0949339,-1.0052,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,618,0.800914,0,0,-0.677312,-0.0988544,-1.00515,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,638,0.820912,0,0,-0.677312,-0.0988544,-1.00515,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,658,0.840916,0,0,-0.666096,-0.108553,-1.00506,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,678,0.860907,0,0,-0.666096,-0.108553,-1.00506,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,698,0.880916,0,0,-0.666096,-0.108553,-1.00506,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,718,0.900909,0,0,-0.654899,-0.117718,-1.00494,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,739,0.920925,0,0,-0.654899,-0.117718,-1.00494,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,758,0.940915,0,0,-0.642938,-0.126074,-1.00483,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,778,0.96094,0,0,-0.642938,-0.126074,-1.00483,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,798,0.980912,0,0,-0.630523,-0.133811,-1.00475,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,818,1.00091,0,0,-0.630523,-0.133811,-1.00475,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,838,1.02091,0,0,-0.62099,-0.142271,-1.00465,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,858,1.04092,0,0,-0.62099,-0.142271,-1.00465,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,878,1.0609,0,0,-0.62099,-0.142271,-1.00465,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,898,1.08091,0,0,-0.604723,-0.155259,-1.00453,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,918,1.10091,0,0,-0.604723,-0.155259,-1.00453,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,938,1.12091,0,0,-0.589028,-0.16598,-1.0044,0,-0.40107,27.2728,0,0,0
2023,11,14,15,05,15,958,1.14091,0,0,-0.584935,-0.169507,-1.00435,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,15,978,1.16091,0,0,-0.584935,-0.169507,-1.00435,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,15,998,1.1809,0,0,-0.575028,-0.176028,-1.00425,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,018,1.20091,0,0,-0.575028,-0.176028,-1.00425,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,038,1.2209,0,0,-0.575028,-0.176028,-1.00425,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,058,1.24093,0,0,-0.565085,-0.183583,-1.00417,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,078,1.2609,0,0,-0.565085,-0.183583,-1.00417,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,098,1.28093,0,0,-0.555881,-0.19028,-1.00409,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,118,1.30093,0,0,-0.555881,-0.19028,-1.00409,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,138,1.32093,0,0,-0.542269,-0.200174,-1.00397,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,158,1.34092,0,0,-0.542269,-0.200174,-1.00397,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,178,1.36092,0,0,-0.542269,-0.200174,-1.00397,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,198,1.3809,0,0,-0.52915,-0.210685,-1.00384,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,218,1.40092,0,0,-0.524848,-0.21351,-1.0038,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,238,1.4209,0,0,-0.524848,-0.21351,-1.0038,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,258,1.44092,0,0,-0.517365,-0.221024,-1.00374,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,278,1.46091,0,0,-0.517365,-0.221024,-1.00374,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,298,1.48091,0,0,-0.517365,-0.221024,-1.00374,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,318,1.50091,0,0,-0.508313,-0.226699,-1.00368,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,338,1.52091,0,0,-0.508313,-0.226699,-1.00368,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,358,1.54091,0,0,-0.50123,-0.233467,-1.00361,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,378,1.56091,0,0,-0.50123,-0.233467,-1.00361,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,398,1.58091,0,0,-0.612642,-0.153558,-1.00462,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,418,1.60093,0,0,-0.612642,-0.153558,-1.00462,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,438,1.6209,0,0,-0.602984,-0.160219,-1.00455,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,458,1.64092,0,0,-0.602984,-0.160219,-1.00455,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,478,1.66092,0,0,-0.597352,-0.164126,-1.0045,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,498,1.68091,0,0,-0.587893,-0.17141,-1.00443,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,518,1.70091,0,0,-0.587893,-0.17141,-1.00443,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,538,1.72091,0,0,-0.573817,-0.181082,-1.00431,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,558,1.74091,0,0,-0.569651,-0.183929,-1.00428,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,578,1.76092,0,0,-0.569651,-0.183929,-1.00428,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,598,1.7809,0,0,-0.569651,-0.183929,-1.00428,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,618,1.8009,0,0,-0.559763,-0.189706,-1.00419,0,-0.343775,27.2728,0,0,0
2023,11,14,15,05,16,638,1.82091,0,0,-0.559763,-0.189706,-1.00419,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,658,1.84091,0,0,-0.551991,-0.197672,-1.00412,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,678,1.86091,0,0,-0.551991,-0.197672,-1.00412,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,698,1.88092,0,0,-0.542914,-0.203622,-1.00406,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,718,1.90094,0,0,-0.542914,-0.203622,-1.00406,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,738,1.92093,0,0,-0.530384,-0.213806,-1.00395,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,758,1.94091,0,0,-0.530384,-0.213806,-1.00395,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,778,1.96091,0,0,-0.530384,-0.213806,-1.00395,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,798,1.9809,0,0,-0.46089,-0.264588,-1.00334,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,818,2.00092,0,0,-0.457992,-0.266385,-1.00331,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,838,2.02092,0,0,-0.457992,-0.266385,-1.00331,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,858,2.04091,0,0,-0.454955,-0.267318,-1.0033,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,878,2.06091,0,0,-0.454955,-0.267318,-1.0033,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,898,2.08092,0,0,-0.454955,-0.267318,-1.0033,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,918,2.1009,0,0,-0.448235,-0.274458,-1.00323,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,938,2.12091,0,0,-0.448235,-0.274458,-1.00323,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,958,2.14091,0,0,-0.555772,-0.199093,-1.00426,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,978,2.1609,0,0,-0.551212,-0.20172,-1.00422,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,16,998,2.18086,0,0,-0.551212,-0.20172,-1.00422,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,018,2.20087,0,0,-0.546273,-0.204759,-1.00419,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,038,2.22091,0,0,-0.546273,-0.204759,-1.00419,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,058,2.24092,0,0,-0.546273,-0.204759,-1.00419,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,078,2.26091,0,0,-0.652575,-0.130573,-1.00512,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,098,2.28093,0,0,-0.652575,-0.130573,-1.00512,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,118,2.3009,0,0,-0.636739,-0.141791,-1.00497,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,138,2.32091,0,0,-0.631742,-0.14547,-1.00493,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,158,2.34091,0,0,-0.631742,-0.14547,-1.00493,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,178,2.36091,0,0,-0.631742,-0.14547,-1.00493,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,198,2.38094,0,0,-0.621457,-0.152519,-1.00483,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,218,2.40091,0,0,-0.621457,-0.152519,-1.00483,0,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,238,2.4209,0,0,-0.610989,-0.158909,-1.00473,0.0572958,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,258,2.44091,0,0,-0.610989,-0.158909,-1.00473,0.0572958,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,278,2.4609,0,0,-0.600534,-0.165492,-1.00465,0.0572958,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,298,2.48114,0,0,-0.600534,-0.165492,-1.00465,0.0572958,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,318,2.5009,0,0,-0.589291,-0.171968,-1.00454,0.0572958,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,338,2.52091,0,0,-0.589291,-0.171968,-1.00454,0.0572958,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,358,2.54091,0,0,-0.589291,-0.171968,-1.00454,0.0572958,-0.343775,27.3301,0,0,0
2023,11,14,15,05,17,378,2.56091,0,0,-0.574987,-0.18179,-1.0044,0.0572958,-0.343775,27.3874,0,0,0
2023,11,14,15,05,17,398,2.58092,0,0,-0.574987,-0.18179,-1.0044,0.0572958,-0.343775,27.3874,0,0,0
2023,11,14,15,05,17,418,2.60092,0,0,-0.559601,-0.193192,-1.00428,0.0572958,-0.343775,27.3874,0,0,0
2023,11,14,15,05,17,438,2.62091,0,0,-0.555439,-0.196578,-1.00424,0.0572958,-0.343775,27.3874,0,0,0
2023,11,14,15,05,17,458,2.6409,0,0,-0.555439,-0.196578,-1.00424,0.0572958,-0.343775,27.3874,0,0,0
2023,11,14,15,05,17,478,2.6609,0,0,-0.546088,-0.203109,-1.00414,0.0572958,-0.40107,27.3874,0,0,0
2023,11,14,15,05,17,498,2.68091,0,0,-0.546088,-0.203109,-1.00414,0.0572958,-0.40107,27.3874,0,0,0
2023,11,14,15,05,17,518,2.70091,0,0,-0.546088,-0.203109,-1.00414,0.0572958,-0.40107,27.3874,0,0,0
2023,11,14,15,05,17,538,2.72092,0,0,-0.571356,-0.250192,-1.00345,0.0572958,-0.40107,27.3874,0,0,0
2023,11,14,15,05,17,558,2.74094,0,0,-0.571356,-0.250192,-1.00345,0.0572958,-0.343775,27.3874,0,0,0
2023,11,14,15,05,17,578,2.76092,0,0,-0.562255,-0.254241,-1.0034,0.0572958,-0.40107,27.3874,0,0,0
2023,11,14,15,05,17,598,2.78091,0,0,-0.562255,-0.254241,-1.0034,0.0572958,-0.40107,27.3874,0,0,0
2023,11,14,15,05,17,618,2.80091,0,0,-0.551919,-0.258905,-1.00335,0.0572958,-0.40107,27.3874,0,0,0
2023,11,14,15,05,17,638,2.8209,0,0,-0.551919,-0.258905,-1.00335,0.0572958,-0.40107,27.3874,0,0,0
2023,11,14,15,05,17,658,2.84092,0,0,-0.542459,-0.261636,-1.00329,0.0572958,-0.40107,27.3874,0,0,0
2023,11,14,15,05,17,678,2.86091,0,0,-0.542459,-0.261636,-1.00329,0.0572958,-0.40107,27.3874,0,0,0
2023,11,14,15,05,17,698,2.88091,0,0,-0.529754,-0.267899,-1.00323,0.0572958,-0.40107,27.3874,0,0,0
2023,11,14,15,05,17,718,2.9009,0,0,-0.529754,-0.267899,-1.00323,0.0572958,-0.40107,27.3874,0,0,0
2023,11,14,15,05,17,738,2.92091,0,0,-0.529754,-0.267899,-1.00323,0.0572958,-0.40107,27.3874,0,0,0
2023,11,14,15,05,17,758,2.94094,0,0,-0.632941,-0.195206,-1.00418,0.0572958,-0.40107,27.3874,0,0,0
2023,11,14,15,05,17,780,2.96091,0,0,-0.627027,-0.19823,-1.00415,0.0572958,-0.40107,27.3874,0,0,0
2023,11,14,15,05,17,798,2.98087,0,0,-0.627027,-0.19823,-1.00415,0.0572958,-0.343775,27.3874,0,0,0
2023,11,14,15,05,17,818,3.00092,0,0,-0.627027,-0.19823,-1.00415,0.0572958,-0.343775,27.3874,0,0,0
2023,11,14,15,05,17,838,3.02091,0,0,-0.616294,-0.202818,-1.00408,0.0572958,-0.343775,27.3874,0,0,0
2023,11,14,15,05,17,858,3.04094,0,0,-0.616294,-0.202818,-1.00408,0.0572958,-0.343775,27.3874,0,0,0
2023,11,14,15,05,17,878,3.06091,0,0,-0.606389,-0.207794,-1.00401,0.0572958,-0.343775,27.3874,0,0,0
2023,11,14,15,05,17,898,3.08091,0,0,-0.606389,-0.207794,-1.00401,0.0572958,-0.343775,27.3874,0,0,0
2023,11,14,15,05,17,918,3.10091,0,0,-0.595551,-0.212509,-1.00394,0.0572958,-0.343775,27.3874,0,0,0
2023,11,14,15,05,17,938,3.12093,0,0,-0.595551,-0.212509,-1.00394,0.0572958,-0.343775,27.3874,0,0,0
2023,11,14,15,05,17,958,3.14091,0,0,-0.579963,-0.221058,-1.00384,0.0572958,-0.343775,27.3874,0,0,0
2023,11,14,15,05,17,978,3.16092,0,0,-0.579963,-0.221058,-1.00384,0.0572958,-0.343775,27.3874,0,0,0
2023,11,14,15,05,17,998,3.18091,0,0,-0.579963,-0.221058,-1.00384,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,018,3.20092,0,0,-0.566378,-0.227532,-1.00373,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,038,3.2209,0,0,-0.562351,-0.230018,-1.00371,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,058,3.24091,0,0,-0.562351,-0.230018,-1.00371,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,078,3.26092,0,0,-0.562351,-0.230018,-1.00371,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,098,3.28091,0,0,-0.553836,-0.234017,-1.00362,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,118,3.3009,0,0,-0.553836,-0.234017,-1.00362,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,138,3.3209,0,0,-0.546237,-0.238422,-1.00356,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,158,3.3409,0,0,-0.546237,-0.238422,-1.00356,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,178,3.36091,0,0,-0.537389,-0.241317,-1.00349,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,198,3.38091,0,0,-0.537389,-0.241317,-1.00349,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,218,3.40091,0,0,-0.528523,-0.24561,-1.00343,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,238,3.42091,0,0,-0.528523,-0.24561,-1.00343,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,258,3.44092,0,0,-0.520821,-0.250548,-1.00337,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,278,3.46091,0,0,-0.520821,-0.250548,-1.00337,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,298,3.48092,0,0,-0.520821,-0.250548,-1.00337,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,318,3.50091,0,0,-0.508253,-0.256723,-1.0033,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,338,3.52092,0,0,-0.508253,-0.256723,-1.0033,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,358,3.54091,0,0,-0.497089,-0.263512,-1.00324,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,378,3.56091,0,0,-0.493811,-0.265414,-1.00322,0.0572958,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,398,3.58091,0,0,-0.493811,-0.265414,-1.00322,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,418,3.60092,0,0,-0.486007,-0.269287,-1.00318,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,438,3.62092,0,0,-0.486007,-0.269287,-1.00318,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,458,3.64094,0,0,-0.486007,-0.269287,-1.00318,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,478,3.66096,0,0,-0.479889,-0.273448,-1.00314,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,498,3.6809,0,0,-0.479889,-0.273448,-1.00314,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,518,3.70091,0,0,-0.472023,-0.27653,-1.0031,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,538,3.72092,0,0,-0.472023,-0.27653,-1.0031,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,558,3.74091,0,0,-0.467517,-0.280579,-1.00308,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,578,3.76091,0,0,-0.467517,-0.280579,-1.00308,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,598,3.78091,0,0,-0.459801,-0.281788,-1.00307,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,618,3.80092,0,0,-0.459801,-0.281788,-1.00307,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,638,3.8209,0,0,-0.459801,-0.281788,-1.00307,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,658,3.84091,0,0,-0.450675,-0.286549,-1.00303,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,678,3.86091,0,0,-0.450675,-0.286549,-1.00303,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,698,3.88092,0,0,-0.442859,-0.28962,-1.00299,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,718,3.90091,0,0,-0.440823,-0.290782,-1.00298,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,738,3.92091,0,0,-0.440823,-0.290782,-1.00298,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,758,3.9409,0,0,-0.440823,-0.290782,-1.00298,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,778,3.96091,0,0,-0.434792,-0.293223,-1.00295,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,798,3.98091,0,0,-0.434792,-0.293223,-1.00295,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,818,4.00091,0,0,-0.431083,-0.296255,-1.00292,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,838,4.02091,0,0,-0.431083,-0.296255,-1.00292,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,858,4.04093,0,0,-0.426649,-0.297297,-1.0029,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,878,4.06091,0,0,-0.426649,-0.297297,-1.0029,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,898,4.08093,0,0,-0.421637,-0.301517,-1.00288,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,918,4.1009,0,0,-0.421637,-0.301517,-1.00288,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,938,4.12091,0,0,-0.421637,-0.301517,-1.00288,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,958,4.14091,0,0,-0.531063,-0.224559,-1.00392,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,978,4.16091,0,0,-0.527435,-0.225967,-1.0039,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,18,998,4.18091,0,0,-0.527435,-0.225967,-1.0039,0.171887,-0.343775,27.4447,0,0,0
2023,11,14,15,05,19,018,4.20092,0,0,-0.527435,-0.225967,-1.0039,0.171887,-0.343775,27.4447,0,0,0
2023,11,14,15,05,19,038,4.22091,0,0,-0.521066,-0.230255,-1.00384,0.171887,-0.343775,27.4447,0,0,0
2023,11,14,15,05,19,058,4.24091,0,0,-0.521066,-0.230255,-1.00384,0.171887,-0.343775,27.4447,0,0,0
2023,11,14,15,05,19,078,4.26091,0,0,-0.514757,-0.23532,-1.00379,0.114592,-0.343775,27.4447,0,0,0
2023,11,14,15,05,19,098,4.28093,0,0,-0.514757,-0.23532,-1.00379,0.171887,-0.286479,27.4447,0,0,0
2023,11,14,15,05,19,118,4.30091,0,0,-0.508382,-0.237965,-1.00373,0.171887,-0.343775,27.4447,0,0,0
2023,11,14,15,05,19,138,4.32092,0,0,-0.508382,-0.237965,-1.00373,0.171887,-0.343775,27.4447,0,0,0
2023,11,14,15,05,19,158,4.34092,0,0,-0.500941,-0.242286,-1.00366,0.171887,-0.343775,27.4447,0,0,0
