Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,stateNumber,posENU.x,posENU.y,posENU.z,rpyDeg.x,rpyDeg.y,rpyDeg.z,desiredPoint.x,desiredPoint.y,desiredPoint.z
2023,11,02,17,47,33,233,0.340919,0,0,-0.605606,0.209875,0.1572,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,253,0.360923,0,0,-0.602719,0.201811,0.1604,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,273,0.380927,0,0,-0.602719,0.201811,0.1604,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,293,0.400916,0,0,-0.601735,0.220502,0.15946,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,313,0.421271,0,0,-0.601735,0.220502,0.15946,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,333,0.440919,0,0,-0.601735,0.220502,0.15946,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,353,0.460912,0,0,-0.61711,0.210731,0.15698,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,373,0.48092,0,0,-0.61711,0.210731,0.15698,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,393,0.500911,0,0,-0.621382,0.191699,0.15676,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,413,0.520915,0,0,-0.621382,0.191699,0.15676,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,433,0.540926,0,0,-0.62884,0.205947,0.1582,-0.572958,1.66158,275.249,0,0,0
2023,11,02,17,47,33,453,0.560919,0,0,-0.62884,0.205947,0.1582,-0.572958,1.66158,275.249,0,0,0
2023,11,02,17,47,33,473,0.58092,0,0,-0.646346,0.201873,0.15812,-0.572958,1.66158,275.249,0,0,0
2023,11,02,17,47,33,493,0.600928,0,0,-0.646346,0.201873,0.15812,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,513,0.620917,0,0,-0.646346,0.201873,0.15812,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,533,0.640924,0,0,-0.627836,0.205001,0.15462,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,553,0.660927,0,0,-0.63421,0.189829,0.15464,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,573,0.680917,0,0,-0.63421,0.189829,0.15464,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,593,0.700908,0,0,-0.643051,0.186588,0.15692,-0.572958,1.54699,275.249,0,0,0
2023,11,02,17,47,33,613,0.720918,0,0,-0.643051,0.186588,0.15692,-0.572958,1.54699,275.249,0,0,0
2023,11,02,17,47,33,633,0.740911,0,0,-0.643051,0.186588,0.15692,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,653,0.760915,0,0,-0.646418,0.195274,0.15504,-0.572958,1.60428,275.306,0,0,0
2023,11,02,17,47,33,674,0.780919,0,0,-0.646418,0.195274,0.15504,-0.572958,1.60428,275.306,0,0,0
2023,11,02,17,47,33,693,0.800933,0,0,-0.659622,0.209286,0.15622,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,714,0.821865,0,0,-0.659622,0.209286,0.15622,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,733,0.840916,0,0,-0.636808,0.213541,0.15648,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,753,0.860921,0,0,-0.636808,0.213541,0.15648,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,773,0.880915,0,0,-0.604467,0.20294,0.1579,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,794,0.901577,0,0,-0.604467,0.20294,0.1579,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,813,0.920921,0,0,-0.601826,0.216431,0.15814,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,833,0.941021,0,0,-0.606455,0.230064,0.15718,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,853,0.960915,0,0,-0.588107,0.235311,0.15842,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,873,0.980931,0,0,-0.588107,0.235311,0.15842,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,893,1.00092,0,0,-0.585997,0.210763,0.1573,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,913,1.02092,0,0,-0.585997,0.210763,0.1573,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,933,1.04092,0,0,-0.585997,0.210763,0.1573,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,953,1.06093,0,0,-0.584244,0.193989,0.15586,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,973,1.08093,0,0,-0.584244,0.193989,0.15586,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,33,994,1.10148,0,0,-0.604272,0.205965,0.15576,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,34,013,1.12093,0,0,-0.604272,0.205965,0.15576,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,34,033,1.14091,0,0,-0.587063,0.211527,0.15526,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,34,053,1.16091,0,0,-0.587063,0.211527,0.15526,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,34,073,1.1809,0,0,-0.604084,0.219394,0.15336,-0.572958,1.60428,275.192,0,0,0
2023,11,02,17,47,34,093,1.20092,0,0,-0.604084,0.219394,0.15336,-0.572958,1.54699,275.134,0,0,0
2023,11,02,17,47,34,113,1.22091,0,0,-0.618118,0.20392,0.15328,-0.572958,1.48969,275.134,0,0,0
2023,11,02,17,47,34,133,1.24092,0,0,-0.6185,0.191437,0.1539,-0.572958,1.43239,275.134,0,0,0
2023,11,02,17,47,34,153,1.26093,0,0,-0.614355,0.192528,0.15416,-0.572958,1.43239,275.134,0,0,0
2023,11,02,17,47,34,173,1.28092,0,0,-0.614355,0.192528,0.15416,-0.572958,1.43239,275.192,0,0,0
2023,11,02,17,47,34,193,1.30092,0,0,-0.622667,0.20567,0.15508,-0.572958,1.43239,275.249,0,0,0
2023,11,02,17,47,34,213,1.32092,0,0,-0.622667,0.20567,0.15508,-0.572958,1.43239,275.249,0,0,0
2023,11,02,17,47,34,233,1.34094,0,0,-0.622667,0.20567,0.15508,-0.572958,1.48969,275.306,0,0,0
2023,11,02,17,47,34,253,1.36092,0,0,-0.643853,0.224025,0.15598,-0.572958,1.54699,275.306,0,0,0
2023,11,02,17,47,34,273,1.38092,0,0,-0.643853,0.224025,0.15598,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,34,293,1.40092,0,0,-0.636823,0.215578,0.15796,-0.572958,1.54699,275.249,0,0,0
2023,11,02,17,47,34,313,1.42092,0,0,-0.636823,0.215578,0.15796,-0.572958,1.54699,275.249,0,0,0
2023,11,02,17,47,34,333,1.44091,0,0,-0.631195,0.207855,0.16034,-0.630254,1.60428,275.192,0,0,0
2023,11,02,17,47,34,354,1.46168,0,0,-0.631195,0.207855,0.16034,-0.630254,1.60428,275.192,0,0,0
2023,11,02,17,47,34,373,1.48093,0,0,-0.625221,0.191068,0.16112,-0.630254,1.66158,275.192,0,0,0
2023,11,02,17,47,34,394,1.50093,0,0,-0.625221,0.191068,0.16112,-0.687549,1.66158,275.192,0,0,0
2023,11,02,17,47,34,413,1.52092,0,0,-0.633446,0.189214,0.16184,-0.687549,1.71887,275.192,0,0,0
2023,11,02,17,47,34,433,1.54091,0,0,-0.650575,0.198105,0.16184,-0.630254,1.77617,275.192,0,0,0
2023,11,02,17,47,34,453,1.56092,0,0,-0.639759,0.207034,0.15916,-0.687549,1.77617,275.192,0,0,0
2023,11,02,17,47,34,473,1.58092,0,0,-0.639759,0.207034,0.15916,-0.687549,1.77617,275.192,0,0,0
2023,11,02,17,47,34,493,1.60092,0,0,-0.652321,0.197375,0.15696,-0.687549,1.77617,275.249,0,0,0
2023,11,02,17,47,34,514,1.62147,0,0,-0.652321,0.197375,0.15696,-0.687549,1.77617,275.249,0,0,0
2023,11,02,17,47,34,533,1.64091,0,0,-0.637341,0.192675,0.15612,-0.687549,1.71887,275.306,0,0,0
2023,11,02,17,47,34,553,1.66093,0,0,-0.637341,0.192675,0.15612,-0.687549,1.71887,275.306,0,0,0
2023,11,02,17,47,34,573,1.68092,0,0,-0.637341,0.192675,0.15612,-0.687549,1.71887,275.306,0,0,0
2023,11,02,17,47,34,593,1.70091,0,0,-0.62133,0.205906,0.15684,-0.687549,1.77617,275.306,0,0,0
2023,11,02,17,47,34,613,1.72093,0,0,-0.62133,0.205906,0.15684,-0.687549,1.77617,275.249,0,0,0
2023,11,02,17,47,34,633,1.74092,0,0,-0.633575,0.205273,0.15612,-0.687549,1.83347,275.249,0,0,0
2023,11,02,17,47,34,653,1.76092,0,0,-0.633575,0.205273,0.15612,-0.687549,1.83347,275.249,0,0,0
2023,11,02,17,47,34,673,1.78092,0,0,-0.644327,0.203186,0.15578,-0.687549,1.83347,275.249,0,0,0
2023,11,02,17,47,34,693,1.80091,0,0,-0.644327,0.203186,0.15578,-0.687549,1.83347,275.306,0,0,0
2023,11,02,17,47,34,713,1.82092,0,0,-0.644327,0.203186,0.15578,-0.687549,1.83347,275.306,0,0,0
2023,11,02,17,47,34,733,1.84092,0,0,-0.634993,0.185112,0.1572,-0.687549,1.83347,275.306,0,0,0
2023,11,02,17,47,34,753,1.86092,0,0,-0.624038,0.178511,0.15626,-0.687549,1.83347,275.306,0,0,0
2023,11,02,17,47,34,773,1.88092,0,0,-0.624038,0.178511,0.15626,-0.687549,1.83347,275.306,0,0,0
2023,11,02,17,47,34,793,1.90131,0,0,-0.623925,0.17167,0.15674,-0.687549,1.83347,275.306,0,0,0
2023,11,02,17,47,34,813,1.92091,0,0,-0.623925,0.17167,0.15674,-0.687549,1.89076,275.249,0,0,0
2023,11,02,17,47,34,833,1.94092,0,0,-0.630516,0.192348,0.15464,-0.687549,1.89076,275.249,0,0,0
2023,11,02,17,47,34,853,1.96092,0,0,-0.630516,0.192348,0.15464,-0.687549,1.89076,275.249,0,0,0
2023,11,02,17,47,34,873,1.98093,0,0,-0.630516,0.192348,0.15464,-0.744845,1.89076,275.306,0,0,0
2023,11,02,17,47,34,893,2.00092,0,0,-0.63491,0.20305,0.15624,-0.687549,1.89076,275.306,0,0,0
2023,11,02,17,47,34,913,2.02091,0,0,-0.648993,0.207289,0.15578,-0.687549,1.89076,275.306,0,0,0
2023,11,02,17,47,34,933,2.04092,0,0,-0.648993,0.207289,0.15578,-0.687549,1.89076,275.306,0,0,0
2023,11,02,17,47,34,953,2.06093,0,0,-0.644731,0.211727,0.15564,-0.687549,1.89076,275.306,0,0,0
2023,11,02,17,47,34,973,2.08092,0,0,-0.644731,0.211727,0.15564,-0.687549,1.89076,275.306,0,0,0
2023,11,02,17,47,34,993,2.10092,0,0,-0.633463,0.197014,0.1564,-0.687549,1.89076,275.306,0,0,0
2023,11,02,17,47,35,013,2.12093,0,0,-0.633463,0.197014,0.1564,-0.687549,1.89076,275.306,0,0,0
2023,11,02,17,47,35,034,2.14092,0,0,-0.633463,0.197014,0.1564,-0.687549,1.89076,275.306,0,0,0
2023,11,02,17,47,35,053,2.16092,0,0,-0.650719,0.200043,0.15572,-0.687549,1.89076,275.249,0,0,0
2023,11,02,17,47,35,073,2.18093,0,0,-0.650719,0.200043,0.15572,-0.687549,1.89076,275.306,0,0,0
2023,11,02,17,47,35,093,2.20094,0,0,-0.656093,0.213101,0.1561,-0.687549,1.89076,275.306,0,0,0
2023,11,02,17,47,35,113,2.22138,0,0,-0.656093,0.213101,0.1561,-0.687549,1.89076,275.306,0,0,0
2023,11,02,17,47,35,133,2.24092,0,0,-0.622813,0.17902,0.15728,-0.687549,1.89076,275.306,0,0,0
2023,11,02,17,47,35,153,2.26092,0,0,-0.60881,0.171041,0.15728,-0.687549,1.89076,275.306,0,0,0
2023,11,02,17,47,35,173,2.28093,0,0,-0.601335,0.191398,0.1572,-0.687549,1.89076,275.306,0,0,0
2023,11,02,17,47,35,193,2.30093,0,0,-0.601335,0.191398,0.1572,-0.687549,1.89076,275.306,0,0,0
2023,11,02,17,47,35,213,2.32093,0,0,-0.608938,0.187613,0.15744,-0.744845,1.89076,275.306,0,0,0
2023,11,02,17,47,35,233,2.34092,0,0,-0.608938,0.187613,0.15744,-0.744845,1.89076,275.249,0,0,0
2023,11,02,17,47,35,253,2.36092,0,0,-0.611108,0.182518,0.1579,-0.687549,1.89076,275.249,0,0,0
2023,11,02,17,47,35,273,2.38092,0,0,-0.611108,0.182518,0.1579,-0.687549,1.89076,275.249,0,0,0
2023,11,02,17,47,35,293,2.40096,0,0,-0.611108,0.182518,0.1579,-0.687549,1.89076,275.249,0,0,0
2023,11,02,17,47,35,313,2.42093,0,0,-0.62777,0.201425,0.15876,-0.687549,1.83347,275.249,0,0,0
2023,11,02,17,47,35,333,2.44092,0,0,-0.62777,0.201425,0.15876,-0.687549,1.83347,275.249,0,0,0
2023,11,02,17,47,35,354,2.46092,0,0,-0.609194,0.184638,0.15878,-0.687549,1.83347,275.249,0,0,0
2023,11,02,17,47,35,373,2.48091,0,0,-0.609194,0.184638,0.15878,-0.687549,1.83347,275.249,0,0,0
2023,11,02,17,47,35,393,2.50092,0,0,-0.595466,0.182155,0.15946,-0.687549,1.83347,275.249,0,0,0
2023,11,02,17,47,35,413,2.52092,0,0,-0.595466,0.182155,0.15946,-0.687549,1.83347,275.249,0,0,0
2023,11,02,17,47,35,433,2.54093,0,0,-0.600222,0.199471,0.1573,-0.687549,1.83347,275.249,0,0,0
2023,11,02,17,47,35,453,2.56094,0,0,-0.600222,0.199471,0.1573,-0.630254,1.83347,275.249,0,0,0
2023,11,02,17,47,35,473,2.58096,0,0,-0.601134,0.186845,0.1584,-0.630254,1.83347,275.249,0,0,0
2023,11,02,17,47,35,493,2.60098,0,0,-0.605949,0.200544,0.15894,-0.630254,1.77617,275.249,0,0,0
2023,11,02,17,47,35,514,2.62092,0,0,-0.63403,0.210644,0.15756,-0.630254,1.77617,275.249,0,0,0
2023,11,02,17,47,35,533,2.64092,0,0,-0.63403,0.210644,0.15756,-0.630254,1.77617,275.249,0,0,0
2023,11,02,17,47,35,553,2.66095,0,0,-0.618235,0.211003,0.15846,-0.630254,1.77617,275.306,0,0,0
2023,11,02,17,47,35,573,2.68092,0,0,-0.618235,0.211003,0.15846,-0.572958,1.71887,275.306,0,0,0
2023,11,02,17,47,35,593,2.70093,0,0,-0.620154,0.178965,0.15682,-0.572958,1.66158,275.306,0,0,0
2023,11,02,17,47,35,613,2.72092,0,0,-0.620154,0.178965,0.15682,-0.572958,1.66158,275.249,0,0,0
2023,11,02,17,47,35,633,2.74092,0,0,-0.620154,0.178965,0.15682,-0.515662,1.60428,275.249,0,0,0
2023,11,02,17,47,35,653,2.76092,0,0,-0.617752,0.225493,0.15816,-0.515662,1.60428,275.249,0,0,0
2023,11,02,17,47,35,674,2.78093,0,0,-0.634498,0.213443,0.15714,-0.515662,1.60428,275.249,0,0,0
2023,11,02,17,47,35,693,2.80092,0,0,-0.634498,0.213443,0.15714,-0.515662,1.60428,275.249,0,0,0
2023,11,02,17,47,35,713,2.82092,0,0,-0.626907,0.208067,0.15864,-0.515662,1.60428,275.249,0,0,0
2023,11,02,17,47,35,733,2.84093,0,0,-0.626907,0.208067,0.15864,-0.515662,1.60428,275.249,0,0,0
2023,11,02,17,47,35,753,2.86093,0,0,-0.626907,0.208067,0.15864,-0.515662,1.60428,275.249,0,0,0
2023,11,02,17,47,35,773,2.88093,0,0,-0.639107,0.222782,0.15974,-0.515662,1.60428,275.249,0,0,0
2023,11,02,17,47,35,793,2.90092,0,0,-0.639107,0.222782,0.15974,-0.515662,1.60428,275.306,0,0,0
2023,11,02,17,47,35,813,2.92093,0,0,-0.626819,0.216384,0.15892,-0.515662,1.66158,275.306,0,0,0
2023,11,02,17,47,35,833,2.94092,0,0,-0.626819,0.216384,0.15892,-0.515662,1.66158,275.249,0,0,0
2023,11,02,17,47,35,853,2.96091,0,0,-0.614273,0.208028,0.16014,-0.572958,1.60428,275.249,0,0,0
2023,11,02,17,47,35,873,2.98092,0,0,-0.614273,0.208028,0.16014,-0.515662,1.60428,275.249,0,0,0
2023,11,02,17,47,35,893,3.00092,0,0,-0.601163,0.224111,0.16086,-0.515662,1.60428,275.192,0,0,0
2023,11,02,17,47,35,913,3.02092,0,0,-0.601163,0.224111,0.16086,-0.572958,1.60428,275.192,0,0,0
2023,11,02,17,47,35,933,3.04094,0,0,-0.593524,0.21688,0.16214,-0.572958,1.60428,275.192,0,0,0
2023,11,02,17,47,35,953,3.06093,0,0,-0.613335,0.218535,0.16072,-0.572958,1.60428,275.192,0,0,0
2023,11,02,17,47,35,973,3.08093,0,0,-0.611138,0.23147,0.16152,-0.515662,1.60428,275.192,0,0,0
2023,11,02,17,47,35,993,3.10093,0,0,-0.611138,0.23147,0.16152,-0.572958,1.60428,275.192,0,0,0
2023,11,02,17,47,36,013,3.12093,0,0,-0.60984,0.237106,0.16026,-0.572958,1.66158,275.192,0,0,0
2023,11,02,17,47,36,033,3.14094,0,0,-0.60984,0.237106,0.16026,-0.630254,1.66158,275.192,0,0,0
2023,11,02,17,47,36,053,3.16094,0,0,-0.588806,0.226309,0.16342,-0.630254,1.71887,275.192,0,0,0
2023,11,02,17,47,36,073,3.18093,0,0,-0.588806,0.226309,0.16342,-0.687549,1.71887,275.192,0,0,0
2023,11,02,17,47,36,093,3.20093,0,0,-0.588806,0.226309,0.16342,-0.744845,1.71887,275.192,0,0,0
2023,11,02,17,47,36,113,3.22093,0,0,-0.572259,0.238231,0.16456,-0.744845,1.71887,275.192,0,0,0
2023,11,02,17,47,36,133,3.24094,0,0,-0.572259,0.238231,0.16456,-0.802141,1.77617,275.192,0,0,0
2023,11,02,17,47,36,153,3.26094,0,0,-0.585127,0.248931,0.1658,-0.802141,1.77617,275.192,0,0,0
2023,11,02,17,47,36,173,3.28092,0,0,-0.585127,0.248931,0.1658,-0.802141,1.83347,275.192,0,0,0
2023,11,02,17,47,36,193,3.30093,0,0,-0.605005,0.258607,0.16706,-0.744845,1.89076,275.249,0,0,0
2023,11,02,17,47,36,213,3.32093,0,0,-0.605005,0.258607,0.16706,-0.687549,1.89076,275.249,0,0,0
2023,11,02,17,47,36,233,3.34093,0,0,-0.586914,0.251911,0.16816,-0.630254,1.94806,275.249,0,0,0
2023,11,02,17,47,36,253,3.36092,0,0,-0.586914,0.251911,0.16816,-0.515662,2.00535,275.249,0,0,0
2023,11,02,17,47,36,274,3.38147,0,0,-0.648939,0.218716,0.16874,-0.458366,2.06265,275.249,0,0,0
2023,11,02,17,47,36,293,3.40093,0,0,-0.648939,0.218716,0.16874,-0.343775,2.11994,275.306,0,0,0
2023,11,02,17,47,36,313,3.42093,0,0,-0.648939,0.218716,0.16874,-0.229183,2.23454,275.306,0,0,0
2023,11,02,17,47,36,333,3.44092,0,0,-0.677688,0.155504,0.16904,-0.114592,2.29183,275.306,0,0,0
2023,11,02,17,47,36,353,3.46094,0,0,-0.677688,0.155504,0.16904,-0.0572958,2.40642,275.306,0,0,0
2023,11,02,17,47,36,373,3.48094,0,0,-0.679857,0.103488,0.16856,0,2.46372,275.306,0,0,0
2023,11,02,17,47,36,393,3.50093,0,0,-0.679857,0.103488,0.16856,0,2.57831,275.306,0,0,0
2023,11,02,17,47,36,413,3.52093,0,0,-0.723727,0.100689,0.1675,0.0572958,2.6929,275.306,0,0,0
2023,11,02,17,47,36,433,3.54093,0,0,-0.723727,0.100689,0.1675,0.0572958,2.80749,275.306,0,0,0
2023,11,02,17,47,36,453,3.56094,0,0,-0.76708,0.0774953,0.16708,0.0572958,2.92208,275.306,0,0,0
2023,11,02,17,47,36,473,3.58093,0,0,-0.76708,0.0774953,0.16708,0.0572958,2.97938,275.306,0,0,0
2023,11,02,17,47,36,493,3.60093,0,0,-0.772723,0.0974661,0.1699,0.0572958,3.09397,275.306,0,0,0
2023,11,02,17,47,36,513,3.62093,0,0,-0.765625,0.107092,0.16978,0.0572958,3.15127,275.306,0,0,0
2023,11,02,17,47,36,533,3.64093,0,0,-0.788888,0.105506,0.16982,0.0572958,3.20856,275.249,0,0,0
2023,11,02,17,47,36,553,3.66092,0,0,-0.788888,0.105506,0.16982,0.0572958,3.26586,275.249,0,0,0
2023,11,02,17,47,36,573,3.68094,0,0,-0.783651,0.0984775,0.17124,0.0572958,3.26586,275.192,0,0,0
2023,11,02,17,47,36,593,3.70091,0,0,-0.783651,0.0984775,0.17124,0.114592,3.26586,275.134,0,0,0
2023,11,02,17,47,36,613,3.72092,0,0,-0.783651,0.0984775,0.17124,0.114592,3.26586,275.077,0,0,0
2023,11,02,17,47,36,633,3.74092,0,0,-0.759708,0.102705,0.17276,0.114592,3.26586,275.02,0,0,0
2023,11,02,17,47,36,653,3.76093,0,0,-0.759708,0.102705,0.17276,0.0572958,3.20856,274.905,0,0,0
2023,11,02,17,47,36,673,3.78094,0,0,-0.766463,0.125475,0.17622,0.0572958,3.20856,274.848,0,0,0
2023,11,02,17,47,36,693,3.80094,0,0,-0.766463,0.125475,0.17622,0.0572958,3.15127,274.733,0,0,0
2023,11,02,17,47,36,713,3.82093,0,0,-0.751799,0.114572,0.17908,0.0572958,3.09397,274.676,0,0,0
2023,11,02,17,47,36,733,3.84093,0,0,-0.751799,0.114572,0.17908,0.0572958,3.03668,274.561,0,0,0
2023,11,02,17,47,36,753,3.86092,0,0,-0.739233,0.110165,0.18688,0,3.03668,274.447,0,0,0
2023,11,02,17,47,36,773,3.88104,0,0,-0.751578,0.113336,0.18984,0,2.97938,274.332,0,0,0
2023,11,02,17,47,36,793,3.90092,0,0,-0.753368,0.112306,0.19196,0,2.97938,274.275,0,0,0
2023,11,02,17,47,36,813,3.92092,0,0,-0.753368,0.112306,0.19196,-0.0572958,2.97938,274.16,0,0,0
2023,11,02,17,47,36,833,3.94092,0,0,-0.761682,0.0954049,0.19754,-0.0572958,2.92208,273.931,0,0,0
2023,11,02,17,47,36,853,3.96092,0,0,-0.761682,0.0954049,0.19754,-0.114592,2.92208,273.874,0,0,0
2023,11,02,17,47,36,874,3.98093,0,0,-0.75814,0.0952067,0.20098,-0.171887,2.92208,273.759,0,0,0
2023,11,02,17,47,36,893,4.00092,0,0,-0.75814,0.0952067,0.20098,-0.171887,2.92208,273.645,0,0,0
2023,11,02,17,47,36,913,4.02094,0,0,-0.75814,0.0952067,0.20098,-0.171887,2.92208,273.53,0,0,0
2023,11,02,17,47,36,933,4.04093,0,0,-0.761257,0.0943169,0.20874,-0.229183,2.97938,273.473,0,0,0
2023,11,02,17,47,36,953,4.06093,0,0,-0.761257,0.0943169,0.20874,-0.229183,2.97938,273.358,0,0,0
2023,11,02,17,47,36,973,4.08094,0,0,-0.790983,0.0987373,0.21396,-0.229183,2.97938,273.301,0,0,0
2023,11,02,17,47,36,993,4.10093,0,0,-0.790983,0.0987373,0.21396,-0.229183,3.03668,273.244,0,0,0
2023,11,02,17,47,37,013,4.12093,0,0,-0.782166,0.0784331,0.2148,-0.229183,3.03668,273.186,0,0,0
2023,11,02,17,47,37,033,4.14093,0,0,-0.782166,0.0784331,0.2148,-0.171887,3.03668,273.129,0,0,0
2023,11,02,17,47,37,053,4.16093,0,0,-0.773617,0.106754,0.215,-0.114592,3.03668,273.072,0,0,0
2023,11,02,17,47,37,073,4.1809,0,0,-0.773617,0.106754,0.215,-0.0572958,3.03668,273.014,0,0,0
2023,11,02,17,47,37,093,4.20094,0,0,-0.798809,0.105997,0.21534,0,3.03668,272.957,0,0,0
2023,11,02,17,47,37,113,4.22093,0,0,-0.803451,0.126153,0.21504,0,3.03668,272.9,0,0,0
2023,11,02,17,47,37,133,4.24092,0,0,-0.804327,0.109568,0.21522,0.0572958,2.97938,272.843,0,0,0
2023,11,02,17,47,37,153,4.26093,0,0,-0.804327,0.109568,0.21522,0.0572958,2.97938,272.785,0,0,0
2023,11,02,17,47,37,173,4.28094,0,0,-0.808722,0.0877454,0.21542,0.0572958,2.97938,272.671,0,0,0
2023,11,02,17,47,37,193,4.30095,0,0,-0.808722,0.0877454,0.21542,0.0572958,2.92208,272.613,0,0,0
2023,11,02,17,47,37,213,4.32092,0,0,-0.808722,0.0877454,0.21542,0.0572958,2.86479,272.556,0,0,0
2023,11,02,17,47,37,233,4.34094,0,0,-0.826326,0.102568,0.2193,0.0572958,2.86479,272.441,0,0,0
2023,11,02,17,47,37,253,4.36093,0,0,-0.826326,0.102568,0.2193,0,2.86479,272.384,0,0,0
2023,11,02,17,47,37,274,4.38093,0,0,-0.834749,0.121952,0.22592,0,2.80749,272.327,0,0,0
2023,11,02,17,47,37,293,4.40092,0,0,-0.834749,0.121952,0.22592,-0.0572958,2.80749,272.27,0,0,0
2023,11,02,17,47,37,313,4.42092,0,0,-0.834071,0.130992,0.2309,-0.171887,2.80749,272.212,0,0,0
2023,11,02,17,47,37,333,4.44092,0,0,-0.834071,0.130992,0.2309,-0.229183,2.7502,272.155,0,0,0
2023,11,02,17,47,37,353,4.46093,0,0,-0.821402,0.128957,0.23578,-0.286479,2.7502,272.098,0,0,0
2023,11,02,17,47,37,373,4.48092,0,0,-0.821402,0.128957,0.23578,-0.343775,2.7502,272.04,0,0,0
